case:concept:name,concept:name,time:timestamp
1-722698931,Queued,2012-05-03 13:41:20+00:00
1-722698931,Accepted,2012-05-03 13:50:33+00:00
1-722698931,Queued,2012-05-03 13:58:38+00:00
1-722698931,Accepted,2012-05-03 14:47:02+00:00
1-722698931,Accepted,2012-05-03 14:47:05+00:00
1-722698931,Accepted,2012-05-04 12:03:53+00:00
1-722698931,Accepted,2012-05-04 12:04:13+00:00
1-722698931,Accepted,2012-05-07 11:35:15+00:00
1-722698931,Accepted,2012-05-07 11:43:19+00:00
1-722698931,Accepted,2012-05-08 11:44:01+00:00
1-722698931,Completed,2012-05-08 11:45:54+00:00
1-722698931,Completed,2012-05-15 23:21:39+00:00
1-722699121,Queued,2012-04-19 06:35:09+00:00
1-722699121,Accepted,2012-04-19 06:51:33+00:00
1-722699121,Queued,2012-04-19 06:54:06+00:00
1-722699121,Accepted,2012-04-19 07:35:52+00:00
1-722699121,Accepted,2012-04-19 12:10:29+00:00
1-722699121,Completed,2012-05-02 08:04:21+00:00
1-722699121,Completed,2012-05-02 23:17:51+00:00
1-722699381,Queued,2012-04-19 08:14:09+00:00
1-722699381,Accepted,2012-04-19 08:22:14+00:00
1-722699381,Queued,2012-04-19 08:22:32+00:00
1-722699381,Accepted,2012-04-19 08:23:26+00:00
1-722699381,Accepted,2012-04-19 08:23:45+00:00
1-722699381,Accepted,2012-04-19 08:24:58+00:00
1-722699381,Accepted,2012-04-19 16:34:24+00:00
1-722699381,Accepted,2012-04-20 11:44:28+00:00
1-722699381,Accepted,2012-04-25 15:14:01+00:00
1-722699381,Accepted,2012-04-25 15:14:09+00:00
1-722699381,Queued,2012-04-30 14:24:26+00:00
1-722699381,Accepted,2012-05-01 07:19:33+00:00
1-722699381,Queued,2012-05-01 07:20:20+00:00
1-722699381,Accepted,2012-05-01 07:22:13+00:00
1-722699381,Accepted,2012-05-01 07:22:21+00:00
1-722699381,Accepted,2012-05-01 08:36:16+00:00
1-722699381,Completed,2012-05-01 08:36:48+00:00
1-722699381,Completed,2012-05-08 23:15:02+00:00
1-722751796,Accepted,2012-04-19 06:58:15+00:00
1-722751796,Accepted,2012-04-19 06:58:55+00:00
1-722751796,Queued,2012-04-19 07:01:24+00:00
1-722751796,Accepted,2012-04-19 14:20:07+00:00
1-722751796,Completed,2012-04-20 10:05:27+00:00
1-722751796,Accepted,2012-04-23 09:59:44+00:00
1-722751796,Accepted,2012-04-23 09:59:45+00:00
1-722751796,Queued,2012-04-23 10:00:32+00:00
1-722751796,Accepted,2012-04-23 12:58:15+00:00
1-722751796,Accepted,2012-04-23 12:58:59+00:00
1-722751796,Completed,2012-05-02 14:13:04+00:00
1-722751796,Completed,2012-05-02 23:17:51+00:00
1-722774781,Accepted,2012-04-19 05:07:34+00:00
1-722774781,Accepted,2012-04-19 05:26:07+00:00
1-722774781,Accepted,2012-04-19 05:26:25+00:00
1-722774781,Completed,2012-05-03 08:25:54+00:00
1-722774781,Completed,2012-05-03 08:25:57+00:00
1-722800373,Accepted,2012-04-19 03:00:21+00:00
1-722800373,Accepted,2012-04-19 03:00:49+00:00
1-722800373,Queued,2012-04-19 03:02:43+00:00
1-722800373,Accepted,2012-04-19 09:53:34+00:00
1-722800373,Accepted,2012-04-20 01:37:32+00:00
1-722800373,Queued,2012-04-20 02:53:30+00:00
1-722800373,Accepted,2012-04-20 03:21:39+00:00
1-722800373,Accepted,2012-04-20 03:22:49+00:00
1-722800373,Completed,2012-04-24 05:29:55+00:00
1-722800373,Completed,2012-04-24 23:11:49+00:00
1-722800373,Accepted,2012-04-25 09:06:19+00:00
1-722800373,Queued,2012-04-25 09:08:07+00:00
1-722800373,Accepted,2012-04-25 09:50:39+00:00
1-722800373,Accepted,2012-04-26 03:53:14+00:00
1-722800373,Queued,2012-05-02 08:47:56+00:00
1-722800373,Accepted,2012-05-02 09:08:34+00:00
1-722800373,Accepted,2012-05-02 09:08:47+00:00
1-722800373,Completed,2012-05-08 02:37:19+00:00
1-722800373,Completed,2012-05-08 23:15:03+00:00
1-722802882,Accepted,2012-04-19 06:49:44+00:00
1-722802882,Accepted,2012-04-19 06:50:07+00:00
1-722802882,Accepted,2012-04-19 06:53:30+00:00
1-722802882,Completed,2012-05-14 09:40:39+00:00
1-722802882,Completed,2012-05-21 23:24:34+00:00
1-724993372,Accepted,2012-04-19 07:01:37+00:00
1-724993372,Accepted,2012-04-19 07:02:19+00:00
1-724993372,Completed,2012-04-19 07:05:43+00:00
1-724993372,Accepted,2012-04-20 05:54:22+00:00
1-724993372,Completed,2012-04-20 05:56:46+00:00
1-724993372,Accepted,2012-04-24 03:33:52+00:00
1-724993372,Accepted,2012-04-24 03:34:10+00:00
1-724993372,Accepted,2012-04-24 09:14:56+00:00
1-724993372,Accepted,2012-05-09 03:22:27+00:00
1-724993372,Completed,2012-05-11 01:06:57+00:00
1-724993372,Completed,2012-05-11 23:20:09+00:00
1-726519362,Accepted,2012-04-19 06:44:21+00:00
1-726519362,Accepted,2012-04-19 06:48:49+00:00
1-726519362,Accepted,2012-04-19 06:55:24+00:00
1-726519362,Accepted,2012-04-23 14:02:08+00:00
1-726519362,Completed,2012-04-23 14:02:10+00:00
1-726519362,Queued,2012-04-24 06:18:24+00:00
1-726519362,Accepted,2012-04-24 06:19:02+00:00
1-726519362,Queued,2012-04-24 06:19:27+00:00
1-726519362,Accepted,2012-04-24 13:24:07+00:00
1-726519362,Accepted,2012-04-24 13:24:09+00:00
1-726519362,Accepted,2012-04-25 07:21:16+00:00
1-726519362,Accepted,2012-04-25 07:44:48+00:00
1-726519362,Accepted,2012-04-25 08:19:51+00:00
1-726519362,Accepted,2012-04-25 10:56:30+00:00
1-726519362,Accepted,2012-04-25 12:01:23+00:00
1-726519362,Queued,2012-04-25 12:01:32+00:00
1-726519362,Accepted,2012-04-25 12:06:47+00:00
1-726519362,Accepted,2012-04-25 12:08:46+00:00
1-726519362,Accepted,2012-04-25 12:08:47+00:00
1-726519362,Accepted,2012-04-25 12:15:36+00:00
1-726519362,Accepted,2012-04-25 12:16:08+00:00
1-726519362,Queued,2012-04-26 09:20:38+00:00
1-726519362,Accepted,2012-04-26 11:38:39+00:00
1-726519362,Queued,2012-04-26 11:42:42+00:00
1-726519362,Accepted,2012-05-03 15:29:20+00:00
1-726519362,Completed,2012-05-03 15:29:59+00:00
1-726519362,Completed,2012-05-10 23:24:26+00:00
1-726519612,Accepted,2012-04-19 07:16:13+00:00
1-726519612,Accepted,2012-04-19 07:16:28+00:00
1-726519612,Queued,2012-04-19 07:18:16+00:00
1-726519612,Accepted,2012-05-08 10:18:27+00:00
1-726519612,Queued,2012-05-08 10:19:50+00:00
1-726519612,Accepted,2012-05-08 10:25:36+00:00
1-726519612,Completed,2012-05-08 10:26:04+00:00
1-726519612,Completed,2012-05-08 23:15:03+00:00
1-726521429,Accepted,2012-04-19 07:18:17+00:00
1-726521429,Accepted,2012-04-19 07:20:16+00:00
1-726521429,Queued,2012-04-19 07:22:49+00:00
1-726521429,Accepted,2012-04-19 07:27:43+00:00
1-726521429,Queued,2012-04-19 07:29:07+00:00
1-726521429,Accepted,2012-04-19 07:32:14+00:00
1-726521429,Queued,2012-04-19 08:03:00+00:00
1-726521429,Accepted,2012-04-19 08:25:12+00:00
1-726521429,Accepted,2012-04-19 08:37:20+00:00
1-726521429,Accepted,2012-04-19 08:41:16+00:00
1-726521429,Queued,2012-04-19 08:50:59+00:00
1-726521429,Accepted,2012-04-19 09:15:39+00:00
1-726521429,Queued,2012-04-19 09:16:40+00:00
1-726521429,Accepted,2012-04-19 09:21:59+00:00
1-726521429,Queued,2012-04-19 09:37:56+00:00
1-726521429,Accepted,2012-04-19 10:00:35+00:00
1-726521429,Queued,2012-04-19 10:12:49+00:00
1-726521429,Accepted,2012-04-19 10:40:21+00:00
1-726521429,Queued,2012-04-19 10:46:05+00:00
1-726521429,Accepted,2012-04-19 12:38:27+00:00
1-726521429,Queued,2012-04-19 12:41:39+00:00
1-726521429,Accepted,2012-04-19 17:49:13+00:00
1-726521429,Queued,2012-04-19 17:53:40+00:00
1-726521429,Accepted,2012-04-20 07:59:48+00:00
1-726521429,Queued,2012-04-20 12:21:51+00:00
1-726521429,Accepted,2012-04-23 10:59:33+00:00
1-726521429,Queued,2012-04-23 11:00:25+00:00
1-726521429,Queued,2012-04-23 12:21:51+00:00
1-726521429,Accepted,2012-04-23 14:13:51+00:00
1-726521429,Queued,2012-04-23 14:16:56+00:00
1-726521429,Accepted,2012-04-23 14:27:28+00:00
1-726521429,Accepted,2012-04-23 15:03:02+00:00
1-726521429,Completed,2012-05-02 10:58:12+00:00
1-726521429,Completed,2012-05-02 10:58:13+00:00
1-726528936,Accepted,2012-04-19 09:04:51+00:00
1-726528936,Accepted,2012-04-19 09:06:09+00:00
1-726528936,Accepted,2012-04-19 09:08:29+00:00
1-726528936,Accepted,2012-05-08 09:38:24+00:00
1-726528936,Completed,2012-05-08 11:43:44+00:00
1-726528936,Completed,2012-05-15 23:21:37+00:00
1-726528943,Accepted,2012-04-19 07:13:29+00:00
1-726528943,Accepted,2012-04-19 07:13:57+00:00
1-726528943,Queued,2012-04-19 07:16:21+00:00
1-726528943,Accepted,2012-04-19 14:16:39+00:00
1-726528943,Completed,2012-05-02 13:23:02+00:00
1-726528943,Completed,2012-05-09 23:18:55+00:00
1-726530157,Accepted,2012-04-19 07:51:10+00:00
1-726530157,Accepted,2012-04-19 07:51:28+00:00
1-726530157,Queued,2012-04-19 07:57:09+00:00
1-726530157,Accepted,2012-04-19 08:05:01+00:00
1-726530157,Queued,2012-04-19 08:07:05+00:00
1-726530157,Accepted,2012-04-20 06:43:52+00:00
1-726530157,Accepted,2012-04-20 06:44:08+00:00
1-726530157,Accepted,2012-04-20 08:01:18+00:00
1-726530157,Accepted,2012-04-20 08:01:24+00:00
1-726530157,Queued,2012-04-20 08:35:20+00:00
1-726530157,Accepted,2012-04-20 09:07:44+00:00
1-726530157,Queued,2012-04-23 13:21:48+00:00
1-726530157,Accepted,2012-04-24 08:11:56+00:00
1-726530157,Accepted,2012-04-24 08:14:36+00:00
1-726530157,Completed,2012-04-24 08:25:21+00:00
1-726530157,Accepted,2012-04-24 08:25:25+00:00
1-726530157,Queued,2012-04-24 08:25:36+00:00
1-726530157,Accepted,2012-04-24 08:56:44+00:00
1-726530157,Queued,2012-04-24 10:46:06+00:00
1-726530157,Accepted,2012-04-24 10:46:09+00:00
1-726530157,Accepted,2012-04-24 10:49:24+00:00
1-726530157,Queued,2012-04-24 15:20:25+00:00
1-726530157,Accepted,2012-04-26 12:23:09+00:00
1-726530157,Accepted,2012-04-26 12:27:48+00:00
1-726530157,Accepted,2012-05-04 10:17:09+00:00
1-726530157,Completed,2012-05-04 10:28:55+00:00
1-726530157,Completed,2012-05-11 23:20:08+00:00
1-726532802,Accepted,2012-04-19 07:40:25+00:00
1-726532802,Accepted,2012-04-19 07:41:04+00:00
1-726532802,Accepted,2012-04-19 07:48:07+00:00
1-726532802,Completed,2012-05-03 08:27:19+00:00
1-726532802,Completed,2012-05-03 08:27:22+00:00
1-726532876,Accepted,2012-04-19 07:50:17+00:00
1-726532876,Accepted,2012-04-19 08:00:28+00:00
1-726532876,Accepted,2012-04-19 08:01:42+00:00
1-726532876,Completed,2012-05-03 08:27:55+00:00
1-726532876,Completed,2012-05-03 08:27:58+00:00
1-726533201,Accepted,2012-04-19 07:52:58+00:00
1-726533201,Accepted,2012-04-19 07:55:02+00:00
1-726533201,Accepted,2012-04-19 07:55:33+00:00
1-726533201,Accepted,2012-04-19 12:01:08+00:00
1-726533201,Queued,2012-04-19 12:13:20+00:00
1-726533201,Accepted,2012-04-19 12:39:11+00:00
1-726533201,Queued,2012-04-19 13:10:54+00:00
1-726533201,Accepted,2012-04-20 07:37:31+00:00
1-726533201,Accepted,2012-04-20 10:43:43+00:00
1-726533201,Accepted,2012-04-24 11:17:47+00:00
1-726533201,Accepted,2012-05-02 13:13:01+00:00
1-726533201,Completed,2012-05-02 13:14:01+00:00
1-726533201,Completed,2012-05-09 23:18:55+00:00
1-726537852,Accepted,2012-04-19 08:23:32+00:00
1-726537852,Accepted,2012-04-19 08:25:53+00:00
1-726537852,Queued,2012-04-19 08:27:08+00:00
1-726537852,Accepted,2012-04-19 09:19:42+00:00
1-726537852,Accepted,2012-04-19 09:20:36+00:00
1-726537852,Accepted,2012-05-04 08:39:16+00:00
1-726537852,Completed,2012-05-04 08:39:52+00:00
1-726537852,Completed,2012-05-11 23:20:08+00:00
1-726546276,Accepted,2012-04-19 07:40:17+00:00
1-726546276,Accepted,2012-04-19 07:42:06+00:00
1-726546276,Accepted,2012-04-19 08:44:18+00:00
1-726546276,Queued,2012-04-19 10:30:51+00:00
1-726546276,Accepted,2012-04-19 10:40:25+00:00
1-726546276,Queued,2012-04-19 10:44:58+00:00
1-726546276,Accepted,2012-04-20 10:36:59+00:00
1-726546276,Accepted,2012-04-20 10:37:03+00:00
1-726546276,Accepted,2012-04-20 11:53:21+00:00
1-726546276,Accepted,2012-04-20 12:00:21+00:00
1-726546276,Accepted,2012-05-04 14:12:41+00:00
1-726546276,Completed,2012-05-04 14:12:45+00:00
1-726546276,Completed,2012-05-11 23:20:08+00:00
1-726546740,Accepted,2012-04-19 08:18:53+00:00
1-726546740,Accepted,2012-04-19 08:26:24+00:00
1-726546740,Accepted,2012-04-19 08:43:16+00:00
1-726546740,Accepted,2012-04-19 08:58:31+00:00
1-726546740,Completed,2012-04-19 08:58:39+00:00
1-726546740,Accepted,2012-04-19 10:09:05+00:00
1-726546740,Accepted,2012-04-19 10:17:15+00:00
1-726546740,Queued,2012-04-19 10:17:20+00:00
1-726546740,Accepted,2012-04-20 10:48:11+00:00
1-726546740,Accepted,2012-04-20 10:48:18+00:00
1-726546740,Accepted,2012-04-20 14:11:38+00:00
1-726546740,Accepted,2012-04-20 14:13:23+00:00
1-726546740,Accepted,2012-04-20 14:47:10+00:00
1-726546740,Accepted,2012-04-20 15:38:12+00:00
1-726546740,Accepted,2012-04-25 13:38:59+00:00
1-726546740,Accepted,2012-04-25 13:40:34+00:00
1-726546740,Accepted,2012-04-26 07:57:21+00:00
1-726546740,Accepted,2012-04-26 08:06:48+00:00
1-726546740,Accepted,2012-04-27 07:42:24+00:00
1-726546740,Accepted,2012-04-27 07:45:34+00:00
1-726546740,Accepted,2012-05-02 09:39:37+00:00
1-726546740,Accepted,2012-05-02 09:41:10+00:00
1-726546740,Accepted,2012-05-02 09:53:00+00:00
1-726546740,Completed,2012-05-02 10:10:44+00:00
1-726546740,Completed,2012-05-09 23:18:55+00:00
1-726552311,Accepted,2012-04-19 07:41:20+00:00
1-726552311,Accepted,2012-04-19 07:42:25+00:00
1-726552311,Completed,2012-05-04 14:42:41+00:00
1-726552311,Completed,2012-05-11 23:20:08+00:00
1-726554431,Accepted,2012-04-19 08:38:36+00:00
1-726554431,Accepted,2012-04-19 08:38:59+00:00
1-726554431,Queued,2012-04-19 08:40:06+00:00
1-726554431,Accepted,2012-04-19 14:55:50+00:00
1-726554431,Accepted,2012-04-19 14:56:16+00:00
1-726554431,Accepted,2012-05-02 09:14:39+00:00
1-726554431,Completed,2012-05-02 09:21:23+00:00
1-726554431,Completed,2012-05-09 23:18:54+00:00
1-726576082,Accepted,2012-04-19 08:03:32+00:00
1-726576082,Accepted,2012-04-19 08:04:00+00:00
1-726576082,Queued,2012-04-19 08:08:07+00:00
1-726576082,Queued,2012-04-19 08:08:08+00:00
1-726576082,Accepted,2012-04-19 13:45:21+00:00
1-726576082,Queued,2012-04-19 13:50:47+00:00
1-726576082,Accepted,2012-04-19 17:33:29+00:00
1-726576082,Accepted,2012-04-19 17:37:11+00:00
1-726576082,Accepted,2012-04-20 07:02:34+00:00
1-726576082,Accepted,2012-04-20 07:02:58+00:00
1-726576082,Queued,2012-04-20 12:11:48+00:00
1-726576082,Accepted,2012-04-20 14:35:23+00:00
1-726576082,Queued,2012-04-20 14:44:27+00:00
1-726576082,Accepted,2012-04-23 08:24:26+00:00
1-726576082,Queued,2012-04-28 15:02:23+00:00
1-726576082,Accepted,2012-05-02 06:47:20+00:00
1-726576082,Queued,2012-05-02 06:48:12+00:00
1-726576082,Accepted,2012-05-02 07:01:12+00:00
1-726576082,Accepted,2012-05-02 07:01:32+00:00
1-726576082,Completed,2012-05-02 07:05:43+00:00
1-726576082,Completed,2012-05-02 23:17:49+00:00
1-726614295,Accepted,2012-04-19 08:47:30+00:00
1-726614295,Accepted,2012-04-19 09:00:44+00:00
1-726614295,Accepted,2012-04-19 09:08:40+00:00
1-726614295,Queued,2012-04-19 09:08:41+00:00
1-726614295,Accepted,2012-04-19 09:17:22+00:00
1-726614295,Accepted,2012-04-19 09:17:24+00:00
1-726614295,Completed,2012-05-08 11:18:40+00:00
1-726614295,Completed,2012-05-15 23:21:37+00:00
1-726625483,Accepted,2012-04-19 09:29:56+00:00
1-726625483,Accepted,2012-04-19 09:30:17+00:00
1-726625483,Queued,2012-04-19 09:35:36+00:00
1-726625483,Queued,2012-04-19 09:35:37+00:00
1-726625483,Accepted,2012-04-19 11:28:18+00:00
1-726625483,Queued,2012-04-19 12:39:43+00:00
1-726625483,Accepted,2012-04-20 07:40:01+00:00
1-726625483,Queued,2012-04-20 07:41:30+00:00
1-726625483,Accepted,2012-04-20 07:42:53+00:00
1-726625483,Queued,2012-04-20 07:53:06+00:00
1-726625483,Accepted,2012-04-20 07:58:08+00:00
1-726625483,Accepted,2012-04-20 07:59:25+00:00
1-726625483,Accepted,2012-04-27 07:41:39+00:00
1-726625483,Accepted,2012-04-27 07:55:56+00:00
1-726625483,Accepted,2012-05-04 07:56:06+00:00
1-726625483,Accepted,2012-05-04 08:28:26+00:00
1-726625483,Completed,2012-05-10 15:58:19+00:00
1-726625483,Completed,2012-05-10 23:24:25+00:00
1-726625502,Accepted,2012-04-19 09:39:04+00:00
1-726625502,Accepted,2012-04-19 09:39:37+00:00
1-726625502,Queued,2012-04-19 09:48:17+00:00
1-726625502,Accepted,2012-04-19 09:52:55+00:00
1-726625502,Queued,2012-04-19 09:53:50+00:00
1-726625502,Accepted,2012-04-20 23:45:46+00:00
1-726625502,Queued,2012-04-20 23:45:51+00:00
1-726625502,Accepted,2012-04-25 09:45:04+00:00
1-726625502,Accepted,2012-04-25 09:45:11+00:00
1-726625502,Accepted,2012-04-25 13:40:35+00:00
1-726625502,Accepted,2012-04-25 14:07:23+00:00
1-726625502,Accepted,2012-05-07 03:02:51+00:00
1-726625502,Completed,2012-05-07 03:02:56+00:00
1-726625502,Completed,2012-05-07 03:03:31+00:00
1-726637105,Accepted,2012-04-19 09:11:57+00:00
1-726637105,Accepted,2012-04-19 09:12:08+00:00
1-726637105,Queued,2012-04-19 09:12:52+00:00
1-726637105,Accepted,2012-04-19 09:58:43+00:00
1-726637105,Accepted,2012-04-24 12:45:48+00:00
1-726637105,Completed,2012-05-09 14:15:12+00:00
1-726637105,Completed,2012-05-09 23:18:54+00:00
1-726667991,Queued,2012-04-19 10:36:48+00:00
1-726667991,Queued,2012-04-19 10:39:49+00:00
1-726667991,Queued,2012-04-19 10:43:48+00:00
1-726667991,Accepted,2012-04-19 13:50:42+00:00
1-726667991,Queued,2012-04-19 13:51:03+00:00
1-726667991,Accepted,2012-04-19 13:59:57+00:00
1-726667991,Completed,2012-04-19 14:32:59+00:00
1-726667991,Accepted,2012-04-19 15:48:51+00:00
1-726667991,Completed,2012-04-19 16:37:50+00:00
1-726667991,Queued,2012-04-24 09:37:15+00:00
1-726667991,Accepted,2012-04-24 09:55:06+00:00
1-726667991,Accepted,2012-04-24 12:01:44+00:00
1-726667991,Accepted,2012-04-24 12:02:50+00:00
1-726667991,Completed,2012-05-02 14:11:32+00:00
1-726667991,Completed,2012-05-09 23:18:53+00:00
1-726668161,Queued,2012-04-19 20:20:22+00:00
1-726668161,Queued,2012-04-19 20:51:30+00:00
1-726668161,Accepted,2012-04-19 21:55:34+00:00
1-726668161,Queued,2012-04-19 21:56:10+00:00
1-726668161,Accepted,2012-04-20 07:15:38+00:00
1-726668161,Queued,2012-04-20 07:16:00+00:00
1-726668161,Queued,2012-04-20 07:16:01+00:00
1-726668161,Accepted,2012-04-20 14:17:00+00:00
1-726668161,Accepted,2012-04-20 15:39:44+00:00
1-726668161,Completed,2012-05-15 15:29:35+00:00
1-726668161,Completed,2012-05-22 23:20:48+00:00
1-726695193,Accepted,2012-04-19 09:37:22+00:00
1-726695193,Accepted,2012-04-19 10:31:51+00:00
1-726695193,Queued,2012-04-19 10:40:47+00:00
1-726695193,Accepted,2012-04-19 12:19:32+00:00
1-726695193,Accepted,2012-04-19 16:15:22+00:00
1-726695193,Accepted,2012-04-25 07:28:55+00:00
1-726695193,Accepted,2012-04-25 07:29:20+00:00
1-726695193,Queued,2012-04-25 07:34:21+00:00
1-726695193,Accepted,2012-04-25 07:36:12+00:00
1-726695193,Completed,2012-04-25 08:21:34+00:00
1-726695193,Accepted,2012-04-25 12:41:11+00:00
1-726695193,Accepted,2012-04-25 12:41:15+00:00
1-726695193,Queued,2012-04-25 12:49:27+00:00
1-726695193,Accepted,2012-04-25 13:27:11+00:00
1-726695193,Accepted,2012-04-25 13:27:14+00:00
1-726695193,Accepted,2012-04-25 14:04:45+00:00
1-726695193,Completed,2012-04-26 06:08:45+00:00
1-726695193,Completed,2012-05-03 23:18:51+00:00
1-726695193,Accepted,2012-05-09 10:34:26+00:00
1-726695193,Accepted,2012-05-09 10:40:52+00:00
1-726695193,Accepted,2012-05-09 11:18:46+00:00
1-726695193,Accepted,2012-05-09 11:18:53+00:00
1-726695193,Queued,2012-05-09 11:19:11+00:00
1-726695193,Accepted,2012-05-09 11:33:41+00:00
1-726695193,Accepted,2012-05-09 12:13:11+00:00
1-726695193,Accepted,2012-05-09 12:45:35+00:00
1-726695193,Accepted,2012-05-09 12:55:01+00:00
1-726695193,Accepted,2012-05-14 07:48:47+00:00
1-726695193,Completed,2012-05-14 07:52:59+00:00
1-726695193,Completed,2012-05-14 07:53:13+00:00
1-726696979,Accepted,2012-04-19 09:41:55+00:00
1-726696979,Accepted,2012-04-19 09:43:30+00:00
1-726696979,Queued,2012-04-19 09:51:12+00:00
1-726696979,Accepted,2012-04-19 10:18:32+00:00
1-726696979,Queued,2012-04-19 10:20:08+00:00
1-726696979,Queued,2012-04-19 10:20:45+00:00
1-726696979,Accepted,2012-04-24 20:06:03+00:00
1-726696979,Queued,2012-04-24 20:09:35+00:00
1-726696979,Accepted,2012-04-25 07:24:26+00:00
1-726696979,Accepted,2012-04-25 07:25:20+00:00
1-726696979,Accepted,2012-04-25 07:52:26+00:00
1-726696979,Accepted,2012-04-26 09:46:27+00:00
1-726696979,Queued,2012-04-26 09:46:55+00:00
1-726696979,Accepted,2012-05-04 07:12:52+00:00
1-726696979,Queued,2012-05-04 07:13:04+00:00
1-726696979,Accepted,2012-05-04 07:38:47+00:00
1-726696979,Accepted,2012-05-04 07:38:54+00:00
1-726696979,Completed,2012-05-04 07:44:16+00:00
1-726696979,Completed,2012-05-04 07:44:22+00:00
1-726712611,Accepted,2012-04-19 10:40:21+00:00
1-726712611,Accepted,2012-04-19 10:40:38+00:00
1-726712611,Queued,2012-04-19 10:45:06+00:00
1-726712611,Accepted,2012-04-19 11:27:40+00:00
1-726712611,Queued,2012-04-19 11:34:11+00:00
1-726712611,Accepted,2012-04-24 14:50:07+00:00
1-726712611,Queued,2012-04-30 10:13:51+00:00
1-726712611,Accepted,2012-04-30 10:21:49+00:00
1-726712611,Accepted,2012-05-02 15:12:39+00:00
1-726712611,Completed,2012-05-04 09:21:14+00:00
1-726712611,Completed,2012-05-04 23:16:35+00:00
1-726729135,Accepted,2012-04-19 10:23:35+00:00
1-726729135,Accepted,2012-04-19 10:25:19+00:00
1-726729135,Accepted,2012-04-19 10:27:30+00:00
1-726729135,Queued,2012-04-19 10:28:09+00:00
1-726729135,Accepted,2012-04-19 12:04:10+00:00
1-726729135,Queued,2012-04-19 13:30:26+00:00
1-726729135,Queued,2012-04-19 13:30:27+00:00
1-726729135,Accepted,2012-04-19 14:15:11+00:00
1-726729135,Accepted,2012-04-19 14:15:18+00:00
1-726729135,Accepted,2012-04-27 13:59:34+00:00
1-726729135,Queued,2012-04-27 14:02:24+00:00
1-726729135,Accepted,2012-04-30 07:39:49+00:00
1-726729135,Accepted,2012-04-30 07:40:02+00:00
1-726729135,Accepted,2012-05-02 09:36:36+00:00
1-726729135,Accepted,2012-05-02 09:36:41+00:00
1-726729135,Completed,2012-05-03 08:53:53+00:00
1-726729135,Completed,2012-05-10 23:24:24+00:00
1-726747811,Accepted,2012-04-19 11:58:52+00:00
1-726747811,Accepted,2012-04-19 11:59:16+00:00
1-726747811,Queued,2012-04-19 12:00:33+00:00
1-726747811,Accepted,2012-04-19 16:36:13+00:00
1-726747811,Accepted,2012-04-19 16:55:42+00:00
1-726747811,Completed,2012-05-02 12:11:15+00:00
1-726747811,Completed,2012-05-02 23:17:44+00:00
1-726754037,Accepted,2012-04-19 10:47:28+00:00
1-726754037,Accepted,2012-04-19 10:56:18+00:00
1-726754037,Accepted,2012-04-19 11:09:50+00:00
1-726754037,Accepted,2012-04-23 06:12:08+00:00
1-726754037,Queued,2012-04-23 06:12:58+00:00
1-726754037,Accepted,2012-04-23 06:13:08+00:00
1-726754037,Completed,2012-04-23 06:14:01+00:00
1-726754037,Completed,2012-04-23 06:14:10+00:00
1-726754037,Accepted,2012-04-23 06:15:57+00:00
1-726754037,Accepted,2012-04-23 06:16:43+00:00
1-726754037,Accepted,2012-05-02 08:20:37+00:00
1-726754037,Completed,2012-05-02 08:20:52+00:00
1-726754037,Completed,2012-05-02 08:20:58+00:00
1-726769441,Queued,2012-04-20 15:47:01+00:00
1-726769441,Queued,2012-04-20 15:49:14+00:00
1-726769441,Accepted,2012-04-20 16:01:32+00:00
1-726769441,Accepted,2012-04-20 16:52:01+00:00
1-726769441,Queued,2012-04-20 18:50:59+00:00
1-726769441,Accepted,2012-04-23 07:20:03+00:00
1-726769441,Accepted,2012-04-23 07:20:12+00:00
1-726769441,Accepted,2012-04-23 07:37:43+00:00
1-726769441,Accepted,2012-04-23 12:01:09+00:00
1-726769441,Completed,2012-05-02 06:02:27+00:00
1-726769441,Completed,2012-05-09 23:18:38+00:00
1-726777605,Accepted,2012-04-19 11:41:17+00:00
1-726777605,Accepted,2012-04-19 11:41:53+00:00
1-726777605,Queued,2012-04-19 11:50:01+00:00
1-726777605,Accepted,2012-04-19 14:05:43+00:00
1-726777605,Accepted,2012-04-19 14:06:34+00:00
1-726777605,Queued,2012-04-19 14:09:35+00:00
1-726777605,Accepted,2012-04-19 14:09:41+00:00
1-726777605,Queued,2012-04-19 14:11:05+00:00
1-726777605,Accepted,2012-04-19 14:56:50+00:00
1-726777605,Accepted,2012-04-19 15:11:27+00:00
1-726777605,Accepted,2012-04-23 08:24:51+00:00
1-726777605,Accepted,2012-04-23 08:51:00+00:00
1-726777605,Accepted,2012-04-23 08:51:15+00:00
1-726777605,Completed,2012-05-02 07:33:49+00:00
1-726777605,Completed,2012-05-02 23:17:44+00:00
1-726777620,Accepted,2012-04-19 11:41:55+00:00
1-726777620,Accepted,2012-04-19 11:42:13+00:00
1-726777620,Queued,2012-04-19 11:45:40+00:00
1-726777620,Accepted,2012-04-19 11:50:02+00:00
1-726777620,Queued,2012-04-19 11:57:16+00:00
1-726777620,Accepted,2012-04-19 13:05:48+00:00
1-726777620,Queued,2012-04-19 13:21:01+00:00
1-726777620,Accepted,2012-04-19 13:24:49+00:00
1-726777620,Queued,2012-04-19 13:25:27+00:00
1-726777620,Accepted,2012-04-19 17:29:16+00:00
1-726777620,Accepted,2012-04-19 17:32:17+00:00
